dialect,standard,region,sentiment,source,source_split
"Chán chả buồn nói, đói rã cả họng ra mà cứ bắt ngồi đợi thế này thì giời chịu.","Chán chẳng buồn nói, đói rã cả họng ra mà cứ bắt ngồi đợi thế này thì giời chịu.",northern,negative,synthetic,
"Đã bảo đừng có dấn thân vào cái nghề này rồi mà cứ cãi cơ, ngã đau lại kêu.","Đã bảo đừng có dấn thân vào cái nghề này rồi mà cứ cãi cơ, ngã đau lại kêu.",northern,negative,synthetic,
"Có mỗi việc bằng con kiến mà làm hỏng lên hỏng xuống, chả tích sự gì.","Có mỗi việc bằng con kiến mà làm hỏng lên hỏng xuống, chẳng tích sự gì.",northern,negative,synthetic,
Đắt cắt cổ ra chứ rẻ móng gì đâu mà chúng nó cứ khen lấy khen để.,Đắt cắt cổ ra chứ rẻ móng gì đâu mà chúng nó cứ khen lấy khen để.,northern,negative,synthetic,
"Bực thế nhờ, tự dưng hãm tài từ sáng sớm đến giờ.","Bực thế nhỉ, tự dưng hãm tài từ sáng sớm đến giờ.",northern,negative,synthetic,
Đi đứng kiểu hồn lìa khỏi xác thế này thì có ngày đâm đầu vào cột điện.,Đi đứng kiểu hồn lìa khỏi xác thế này thì có ngày đâm đầu vào cột điện.,northern,negative,synthetic,
"Người gì mà vô ý thức vừa thôi chứ, làm phiền người khác quen thói.","Người gì mà vô ý thức vừa thôi chứ, làm phiền người khác quen thói.",northern,negative,synthetic,
"Quán xá làm ăn chán đời thật, gọi bát phở toàn mì chính với nước lã.","Quán xá làm ăn chán đời thật, gọi bát phở toàn mì chính với nước lã.",northern,negative,synthetic,
"Nói mãi mà đầu óc cứ để đi đâu ấy, mệt mỏi với thể loại này ghê.","Nói mãi mà đầu óc cứ để đi đâu ấy, mệt mỏi với thể loại này ghê.",northern,negative,synthetic,
"Rõ chán cái anh thời tiết, sáng nắng chiều mưa làm hỏng toi cả buổi dã ngoại.","Rõ chán cái anh thời tiết, sáng nắng chiều mưa làm hỏng toi cả buổi dã ngoại.",northern,negative,synthetic,
"Lắm mồm ngứa tai thật đấy, cứ thích chõ mõm vào chuyện nhà người ta.","Lắm mồm ngứa tai thật đấy, cứ thích chõ mõm vào chuyện nhà người ta.",northern,negative,synthetic,
"Bao nhiêu việc ngập đầu mà cứ nhở nhơ như không, phát điên lên được.","Bao nhiêu việc ngập đầu mà cứ nhở nhơ như không, phát điên lên được.",northern,negative,synthetic,
"Đúng là đen đủi hết phần thiên hạ, vừa mua xong đã hỏng.","Đúng là đen đủi hết phần thiên hạ, vừa mua xong đã hỏng.",northern,negative,synthetic,
Hết kiên nhẫn nổi với cái thái độ phục vụ lồi lõm này rồi đấy.,Hết kiên nhẫn nổi với cái thái độ phục vụ lồi lõm này rồi đấy.,northern,negative,synthetic,
Vẽ vời cho lắm vào rồi cuối cùng kết quả trông như hạch.,Vẽ vời cho lắm vào rồi cuối cùng kết quả trông như hạch.,northern,negative,synthetic,
Khôn ngoan đến đâu mà để mất cái ví thì cũng hóa dại hết.,Khôn ngoan đến đâu mà để mất cái ví thì cũng hóa dại hết.,northern,negative,synthetic,
Nhìn mặt đã thấy ghét rồi lại còn mở mồm ra chói tai không chịu được.,Nhìn mặt đã thấy ghét rồi lại còn mở mồm ra chói tai không chịu được.,northern,negative,synthetic,
"Tưởng thế nào hóa ra cũng chỉ được cái mã bề ngoài, rỗng tuếch.","Tưởng thế nào hóa ra cũng chỉ được cái mã bề ngoài, rỗng tuếch.",northern,negative,synthetic,
Xưa nay ghét nhất loại hứa suông xong đểấy nước đổ đầu vịt.,Xưa nay ghét nhất loại hứa suông xong để nước đổ đầu vịt.,northern,negative,synthetic,
"Cứ tưởng bở thế nào, hóa ra ôm cục tức vào người.","Cứ tưởng bở thế nào, hóa ra ôm cục tức vào người.",northern,negative,synthetic,
Đã bảo đừng có dại dột đâm đầu vào mà cứ cãi cơ.,Đã bảo đừng có dại dột đâm đầu vào mà cứ cãi cơ.,northern,negative,synthetic,
Phát bực với cái kiểu làm ăn tắc trách thế này cơ chứ.,Phát bực với cái kiểu làm ăn tắc trách thế này cơ chứ.,northern,negative,synthetic,
"Có mỗi việc bằng cái kẹo mà làm cũng hỏng, chả nên hồn tích sự gì.","Có mỗi việc bằng cái kẹo mà làm cũng hỏng, chẳng nên hồn tích sự gì.",northern,negative,synthetic,
"Đúng là đen đủi hết chỗ nói, vừa ra đường đã dính ngay trận mưa.","Đúng là đen đủi hết chỗ nói, vừa ra đường đã dính ngay trận mưa.",northern,negative,synthetic,
"Nhìn mặt ngứa cả mắt, chỉ chực giơ tay đấm cho trận.","Nhìn mặt ngứa cả mắt, chỉ chực giơ tay đấm cho trận.",northern,negative,synthetic,
"Rõ chán cái thói lươn lẹo, hứa hẹn cho lắm vào rồi lại mất hút.","Rõ chán cái thói lươn lẹo, hứa hẹn cho lắm vào rồi lại mất hút.",northern,negative,synthetic,
Cứ tưởng thế nào hóa ra cũng chỉ vẽ vời câu cơm thiên hạ.,Cứ tưởng thế nào hóa ra cũng chỉ vẽ vời câu cơm thiên hạ.,northern,negative,synthetic,
"Khổ thân con giời, ăn phải bả gì mà đâm đầu vào cái chỗ quái gở ấy.","Khổ thân con giời, ăn phải bả gì mà đâm đầu vào cái chỗ quái gở ấy.",northern,negative,synthetic,
"Ức chế vãi chưởng, mất toi nửa buổi chiều xếp hàng mà không giải quyết được việc gì.","Ức chế thật đấy, mất toi nửa buổi chiều xếp hàng mà không giải quyết được việc gì.",northern,negative,synthetic,
"Đầu với chả óc để đi đâu không biết, nhắc đến tỉ lần rồi vẫn quên.","Đầu với chả óc để đi đâu không biết, nhắc đến tỉ lần rồi vẫn quên.",northern,negative,synthetic,
"Đồ dở hơi cá sấu, đã sai tè lè ra còn già mồm cãi cùn.","Đồ dở hơi, đã sai tè lè ra còn già mồm cãi cùn.",northern,negative,synthetic,
"Nản chẳng thèm chấp nữa, cứ thích làm gì thì làm.","Nản chẳng thèm chấp nữa, cứ thích làm gì thì làm.",northern,negative,synthetic,
"Mệt mỏi với mấy ông tướng này lắm rồi đấy, suốt ngày gây chuyện.","Mệt mỏi với mấy ông tướng này lắm rồi đấy, suốt ngày gây chuyện.",northern,negative,synthetic,
"Thôi chịu chết, hết đường đỡ với cái loại vô ý thức này.","Thôi chịu chết, hết đường đỡ với cái loại vô ý thức này.",northern,negative,synthetic,
"Lắm mồm ngứa tai thật sự, cứ lải nhải nhức cả đầu.","Nhiều lời ngứa tai thật sự, cứ lải nhải nhức cả đầu.",northern,negative,synthetic,
"Đúng là cái đồ ăn cháo đá bát, nuôi tốn cơm tốn gạo.","Đúng là cái đồ ăn cháo đá bát, nuôi tốn cơm tốn gạo.",northern,negative,synthetic,
Phát điên lên được với cái thói cù nhầy dây dưa.,Phát điên lên được với cái thói cù nhầy dây dưa.,northern,negative,synthetic,
Làm ăn như hạch thế này thì thảo nào sớm muộn gì cũng dẹp tiệm.,Làm ăn tồi tệ thế này thì thảo nào sớm muộn gì cũng dẹp tiệm.,northern,negative,synthetic,
"Chán chả buồn nói, đói rã cả họng mà đét có hạt cơm nào trong nồi.","Chán chẳng buồn nói, đói rã cả họng mà chẳng có hạt cơm nào trong nồi.",northern,negative,synthetic,
"Đã nghèo còn mắc cái eo, vừa hỏng xe lại vừa mất ví, nhọ thế không biết.","Đã nghèo còn gặp cái eo, vừa hỏng xe lại vừa mất ví, đen đủi thế không biết.",northern,negative,synthetic,
"Làm ăn chán thế, hẹn từ đời tám hoánh rồi mà vẫn chưa thấy tăm hơi đâu.","Làm ăn chán thế, hẹn từ đời tám hoánh rồi mà vẫn chưa thấy tăm hơi đâu.",northern,negative,synthetic,
"Đồ dở hơi, đã không biết điều thì chớ lại cứ thích già mồm.","Đồ dở hơi, đã không biết điều thì chớ lại cứ thích già mồm.",northern,negative,synthetic,
"Phát bực với cái bọn này, hứa hươu hứa vượn xong rồi để đấy.","Phát bực với cái bọn này, hứa hươu hứa vượn xong rồi để đấy.",northern,negative,synthetic,
"Rách việc thật đấy, tự dưng chuốc cái bực vào người.","Rách việc thật đấy, tự dưng chuốc cái bực vào người.",northern,negative,synthetic,
"Nản cái thói lươn lẹo, nói một đằng làm một nẻo phát tởm.","Nản cái thói lươn lẹo, nói một đằng làm một nẻo phát tởm.",northern,negative,synthetic,
"Đúng là đen đủi hết phần thiên hạ, ra đường gặp ngay quả ô tô tạt nước vào mặt.","Đúng là đen đủi hết phần thiên hạ, ra đường gặp ngay quả ô tô tạt nước vào mặt.",northern,negative,synthetic,
"Cáu tiết thật, xếp hàng cả tiếng đồng hồ đến lượt mình thì lại hết.","Cáu tiết thật, xếp hàng cả tiếng đồng hồ đến lượt mình thì lại hết.",northern,negative,synthetic,
Bao nhiêu việc ngập đầu mà cứ lởm khởm thế này thì bao giờ mới xong.,Bao nhiêu việc ngập đầu mà cứ lởm khởm thế này thì bao giờ mới xong.,northern,negative,synthetic,
"Thôi đi ông tướng, đừng có mà già néo đứt dây nữa.","Thôi đi ông tướng, đừng có mà già néo đứt dây nữa.",northern,negative,synthetic,
"Mệt mỏi với cái kiểu sống hai mặt, nhìn mà ngứa cả mắt.","Mệt mỏi với cái kiểu sống hai mặt, nhìn mà ngứa cả mắt.",northern,negative,synthetic,
"Đã kém cỏi lại còn hay bày đặt, đúng là lợn lành thành lợn què.","Đã kém cỏi lại còn hay bày đặt, đúng là lợn lành thành lợn què.",northern,negative,synthetic,
"Điên thế không biết, bỏ đống tiền ra mua chuốc lấy cục tức vào người.","Điên thế không biết, bỏ đống tiền ra mua chuốc lấy cục tức vào người.",northern,negative,synthetic,
"Hãm tài thật đấy, cứ hở ra là làm hỏng việc của người khác.","Hãm tài thật đấy, cứ hở ra là làm hỏng việc của người khác.",northern,negative,synthetic,
"Cạn lời với cái thể loại này, nói mãi mà đầu toàn sỏi với cát.","Cạn lời với cái thể loại này, nói mãi mà đầu toàn sỏi với cát.",northern,negative,synthetic,
"Sáng ra đã gặp hạn, xui tận mạng chẳng buồn bước chân đi đâu nữa.","Sáng ra đã gặp hạn, xui tận mạng chẳng buồn bước chân đi đâu nữa.",northern,negative,synthetic,
"Chán chường thật sự, cố gắng bao nhiêu cũng đổ sông đổ bể.","Chán chường thật sự, cố gắng bao nhiêu cũng đổ sông đổ bể.",northern,negative,synthetic,
"Đúng là cái đồ ăn cháo đá bát, ơn giời không thèm chấp.","Đúng là cái đồ ăn cháo đá bát, ơn giời không thèm chấp.",northern,negative,synthetic,
"Có mỗi việc đặt hàng hộ mà cũng quên lên quên xuống, bực hết cả mình.","Có mỗi việc đặt hàng hộ mà cũng quên lên quên xuống, bực hết cả mình.",northern,negative,synthetic,
"Thời tiết cái kiểu gì dở chứng thế không biết, vừa nắng xong lại đổ mưa rào.","Thời tiết cái kiểu gì dở chứng thế không biết, vừa nắng xong lại đổ mưa rào.",northern,negative,synthetic,
"Khổ thân con xe, vừa mới sửa xong hôm trước hôm sau đã lại chết máy dọc đường.","Khổ thân con xe, vừa mới sửa xong hôm trước hôm sau đã lại chết máy dọc đường.",northern,negative,synthetic,
"Đã nghèo lại còn mắc cái eo, tháng này khéo lại phải húp cháo trừ bữa.","Đã nghèo lại còn mắc cái eo, tháng này khéo lại phải húp cháo trừ bữa.",northern,negative,synthetic,
"Phát bực với mấy cái thể loại làm ăn tắc trách, gọi điện thì cứ khất lần khất lượt.","Phát bực với mấy cái thể loại làm ăn tắc trách, gọi điện thì cứ khất lần khất lượt.",northern,negative,synthetic,
"Đi đường gặp ngay ông tướng đi ẩu tạt đầu, hú hết cả hồn vía.","Đi đường gặp ngay ông tướng đi ẩu tạt đầu, hú hết cả hồn vía.",northern,negative,synthetic,
"Đúng là đen đủi hết chỗ nói, xui tận mạng từ sáng đến tối mịt.","Đúng là đen đủi hết chỗ nói, xui tận mạng từ sáng đến tối mịt.",northern,negative,synthetic,
"Ngồi đợi từ đời tám hoang nào rồi mà vẫn chưa thấy tăm hơi đâu, cáu thật đấy.","Ngồi đợi từ đời tám hoang nào rồi mà vẫn chưa thấy tăm hơi đâu, cáu thật đấy.",northern,negative,synthetic,
"Bao nhiêu việc dồn đống vào đầu, mệt phờ râu mà chẳng đâu vào với đâu.","Bao nhiêu việc dồn đống vào đầu, mệt phờ râu mà chẳng đâu vào với đâu.",northern,negative,synthetic,
"Hôm nay xui xẻo thế không biết, mất toi mấy lít bạc vào cái đồ dở hơi.","Hôm nay xui xẻo thế không biết, mất toi mấy trăm nghìn vào cái đồ dở hơi.",northern,negative,synthetic,
