dialect,standard,region,sentiment,source,source_split
"Mệ nhảy cái, lưng thẳng luôn. Yêu mệ.","Bà nhảy cái, lưng thẳng luôn. Yêu bà.",central,,vidia2std,train
về nhà nghỉ luôn đi bạn chớ ăn vặt rồi dạo chi lòng vòng rứa.,về nhà nghỉ luôn đi bạn chứ ăn vặt rồi dạo làm gì lòng vòng thế.,central,,vidia2std,train
Nó đâu rầu ! Kêu nó dìa tao biểu coi!,Nó đâu rồi ! Gọi nó về tao bảo nào!,southern,,vidia2std,train
"Sợ quá, ngay trạm thu phí có dốc mà xe nào cũng chạy bạt mạng.","Sợ quá, ngay trạm thu phí có dốc mà xe nào cũng chạy như bất cần.",southern,,vidia2std,train
Có o mô Thanh Chương không? Giới thiệu cho tui o với mồ.,Có cô nào Thanh Chương không? Giới thiệu cho tôi một cô với nào.,central,,vidia2std,train
Dừ mi ở chộ mô rứa? Rảnh sang tau nhởi.,Bây giờ mày ở chỗ nào vậy? Rảnh thì sang tao chơi.,central,,vidia2std,train
"đoạn mô rồi anh hè? ngã 3 phía cuối xóm á hơ, đoạn qua Hà Trung à","đoạn nào đây anh nhỉ, ngã 3 phía cuối xóm ấy hả, đoạn qua Hà Trung à",central,,vidia2std,train
Mần chuyến nựa hệnh?,Làm chuyến nữa nhỉ.,central,,vidia2std,train
Rứa tối ni đi lại cho đúng ngày.,Vậy tối nay đi lại cho đúng ngày.,central,,vidia2std,train
Hèn chi mấy bữa ni anh Luân gọi mãi mà không được.,Bảo sao mấy bữa nay anh Luân gọi mãi mà không được,central,,vidia2std,train
Cái bánh này mà đáp vào mặt nyc nó phê phải biết.,Cái bánh này mà ném vào mặt nyc nó phê phải biết.,northern,,vidia2std,train
May không uống sữa ni. Mà không biết sữa khác thì răng.,May không uống sữa này. Mà không biết sữa khác thì sao.,central,,vidia2std,train
"mối ruột nè, dễ gì không lên kèo hén","chỗ ưa thích này, dễ gì không lên kế hoạch nhỉ",southern,,vidia2std,train
"""Có cu em mô đi 324 không hè?""",có cu em nào đi 324 không nhỉ,central,,vidia2std,train
"""Tình hình năm ni bon chen phát nựa hẻ?""",Tình hình năm nay bon chen phát nữa nhỉ.,central,,vidia2std,train
Quỳnh Lưu mô đây hầy?,Chỗ nào của Quỳnh Lưu đây nhỉ?,central,,vidia2std,train
"Khu ả ni, ri phẩy 3 lứa là ít.","Mông cô này, phải sinh 3 đứa là ít.",central,,vidia2std,train
Dìa chưa kịp ăn phải đi vô rầu nè,Về chưa kịp ăn phải đi vào rồi đây này,southern,,vidia2std,train
"Nhớ lại một thời của tau với mi hồng hẻ, tau vô lại Sài Gòn rồi nè.","Nhớ lại một thời của tao với mày hồng hẻ, tao vô lại Sài Gòn rồi nè.",central,,vidia2std,train
Nhớ chữ được cũng đau trốc đau tai. Nỏ cần phải học mô.,Nhớ chữ được cũng đau đầu đau tai. Không cần phải học đâu.,central,,vidia2std,train
"Bạn chộ con mô đẹp đẹp cấy hở ra, là vợ tương lai rứa.",Bạn thấy cô gái nào đẹp đẹp cái là liền nhận vợ tương lại vậy.,central,,vidia2std,train
"món chi đây em, răng lạ rứa nhờ?","món gì đây em, sao lạ vậy nhỉ",central,,vidia2std,train
Ăn ghẹ Quảng Trị còn hơn ăn cua Cà Mau. Cứ thấy chi rẻ thì nhào vô tê nạ.,Ăn ghẹ Quảng Trị còn hơn ăn cua Cà Mau. Cứ thấy cái gì rẻ thì nhào vô đó,central,,vidia2std,train
bữa ni đừng nhuộm tóc nữa nghe.,bữa nay đừng nhuộm tóc nữa nhé.,central,,vidia2std,train
hồi nớ Sáng nhà ta cũng xấp xỉ ri mà hậy?,Hồi đó Sáng nhà ta cũng xấp xỉ thế này mà nhỉ.,central,,vidia2std,train
đỉnh là phải 10 cụ nớ tề.,Đỉnh là phải 10 củ đó kìa.,central,,vidia2std,train
"Ối giời cái mùi hoa này làm tui đau đầu, thấy là không ưa nổi.","Ối trời cái mùi hoa này làm tui đau đầu, thấy là không ưa nổi.",northern,,vidia2std,train
O ni du ai?,Cô này là dâu nhà ai?,central,,vidia2std,train
Ai chụp mà xinh ri hè?,Ai chụp mà xinh thế nhỉ?,central,,vidia2std,train
Đợt ni cán bộ đi mô đó rồi?,Đợt này cán bộ đi đâu đó?,central,,vidia2std,train
Hình như hồi sáng có bé bị mất xe nè. Kiếm quá trời hông ra chiếc xe,Hình như hồi sáng có bé bị mất xe này. Tìm mãi không ra chiếc xe,southern,,vidia2std,train
"Thèm bún hến, bánh tráng trộn đồ rứa nựa á.","Thèm bún hến, bánh tráng trộn đồ vậy nữa ấy.",central,,vidia2std,train
"Đi trước 4 giờ sáng là không có kẹt đâu á, em mới dìa bữa nay nè, chạy bình thường à","Đi trước 4 giờ sáng là không có tắc đường đâu đấy, em mới về bữa nay đây này, chạy bình thường thôi",southern,,vidia2std,train
Nhà chật quá nên thanh lý vợi hàng các bà ơi.,Nhà chật quá nên thanh lý bớt hàng các bạn ơi.,northern,,vidia2std,train
"Tính ra ổng hay chứ bộ, trồng cây chuối giỏi quá trời","Tính ra ông ấy hay đấy chứ, trồng cây chuối giỏi quá trời",southern,,vidia2std,train
"bởi hôm qua chị đọc mà chị cười thôi chơ có bình luận lại mô, kệ đi em.","bởi hôm qua chị đọc mà chị cười thôi chứ có bình luận lại đâu, kệ đi em",central,,vidia2std,train
Quỳnh Trang bữa ni đi chơi ngồi nhìn chắc cười thôi nghe.,Quỳnh Trang bữa nay đi chơi ngồi nhìn chắc cười thôi nghe,central,,vidia2std,train
mai mốt không có rủ đi nhậu nữa nghe.,sau này không có rủ đi nhậu nữa nhé.,southern,,vidia2std,train
coi trên xe có túi chị ấy treo lộn hông,xem trên xe có túi chị ấy treo nhầm không,southern,,vidia2std,train
"hèn chi hôm qua tao tưởng bão, hóa ra là bảo thiệt.","thảo nào hôm qua tao tưởng bão, hóa ra là bão thật.",southern,,vidia2std,train
loại mày mà choa bị chi có lẽ cười nhe răng như chó thôi.,loại mày mà tao có bị gì có lẽ cũng cười nhe răng như chó thôi.,central,,vidia2std,train
đi ăn theo ả review ni chưa quán mô ra hồn.,Đi ăn theo chị review này chưa quán nào ra hồn.,central,,vidia2std,train
rứa cả ngày mở thì làm răng vẽ.,Vậy cả ngày mở thì làm sao vẽ,central,,vidia2std,train
Nhìn chú nớ kiểu hầm hố lắm. Sau chị nỏ biết a răng nựa,Nhìn chú đó kiểu hầm hố lắm. Sau đó chị không biết ra sao nữa,central,,vidia2std,train
hổm rày rồi em gái!,hôm trước giờ rồi em gái!,southern,,vidia2std,train
"cho xin địa chỉ đi ạ, nào về quê nhứt định mình sẽ đi ăn","cho xin địa chỉ đi ạ, khi nào về quê nhất định mình sẽ đi ăn",southern,,vidia2std,train
"Hông có nghe, tui ở nhỏ giờ không có dậy.","Không có nhé, tôi ở từ nhỏ đến giờ không có vậy.",southern,,vidia2std,train
Răng hôm qua chộ trang mô viết nói chắc người được mời với dân cư vincom mới được chơi mà?,Sao hôm qua thấy trang nào viết nói chắc người được mời với dân cư vincom mới được chơi mà?,central,,vidia2std,train
em có đi không anh đăng kí vé qua bển.,em có đi không anh đăng kí vé qua bên đấy.,southern,,vidia2std,train
"""Họ trả rồi thì thôi, nhắc lại làm chi nữa chú, kệ họ đi.""","Họ trả rồi thì thôi, nhắc lại làm gì nữa chú, kệ họ đi.",central,,vidia2std,train
tôi cũng nghĩ cái bọn điên lại đi hâm mô một cái thằng chỉ chi. Đúng thật.,Tôi cũng nghĩ cái bọn điên lại đi hâm mộ một cái thằng gì đâu. Đúng thật.,central,,vidia2std,train
"Ừ hè, quá nhiều lựa chọn. Thời nớ tinh ăn lẩu chúng mày hè?","Ừ nhỉ, quá nhiều sự lựa chọn. Thời đó toàn ăn lẩu tụi bây nhỉ.",central,,vidia2std,train
"Bữa nào về nhà lục lại coi, đồ cỗ nhóc.","Bữa nào về nhà lục lại xem, đồ cỗ đầy.",southern,,vidia2std,train
gửi con lỡ giống mẹ nó khi chưa chỉnh sửa không đẹp thì mần răng.,Gửi con lỡ giống mẹ nó khi chưa chỉnh sửa không đẹp thì làm sao.,central,,vidia2std,train
"Cô Khang ni mọi hồi, dạy bố hấn","Có, Khang nay mới hỏi, bố nó dạy",central,,vidia2std,train
Khoảng cách sẽ ngắn lại để tui về thăm khi già nua rồi ông hè.,Khoảng cách sẽ ngắn lại để tôi về thăm khi già nua rồi ông nhỉ.,central,,vidia2std,train
"đem Võ Trần Tuấn Anh lên nhận cái, chộ ngày mô cũng lạng vô bụi rứa","đem Võ Trần Tuấn Anh lên nhận cái, thấy ngày nào cũng đi vô bụi vậy",central,,vidia2std,train
"Khi mô admin với em uống hè, em gấy Hương Sơn chính gốc.","Khi nào admin với em uống nhỉ, em gái Hương Sơn chính gốc.",central,,vidia2std,train
Ngài ở chộ nớ,Người ở chỗ đó,central,,vidia2std,train
"Chi chi rứa mình hầy, qua chị cho.","Cái gì thế mình ơi, qua chị cho.",central,,vidia2std,train
"nghe sao cấn cấn, hổng có Tết được hôn","nghe sao sai sai, không có Tết được không",southern,,vidia2std,train
Đang ở sài gòn rầu nẫu ơi,Đang ở Sài Gòn rồi bạn ơi,southern,,vidia2std,train
Cầu hôn xong cầu hồn luôn. Sợ thiệt.,Cầu hôn xong cầu hồn luôn. Sợ thật.,southern,,vidia2std,train
Ngủ mà cũng chộ cại chắc,Ngủ mà cũng thấy cãi nhau,central,,vidia2std,train
người lái đò của tui đấy,Người lái đò của tôi đấy.,central,,vidia2std,train
"Thương rứa, Họ lượm được cho lại bơ mừng hè?","Thương quá vậy, họ nhặt được họ cho lại thì mừng nhỉ",central,,vidia2std,train
Gấy tau sọi rứa mà mi không rủ đi nhởi bựa.,Vợ tao xinh vậy mà mày không rủ đi chơi một bữa.,central,,vidia2std,train
bên Harmony cũng gẫy hết luôn.,bên Harmony cũng gãy hết luôn.,northern,,vidia2std,train
nhỏ nào vẽ cái nơ bự bành ki y như cái chén dậy?,con nhỏ nào vẽ cái nơ to khủng khiếp giống như cái bát vậy?,southern,,vidia2std,train
Nhà được O cùn cấy gã luôn rồi. Còn 3 cùn trai ni gã luôn ai hốt dùm luôn ạ.,Nhà được cô con gái gã luôn rồi. Còn 3 con trai này gã luôn ai hốt dùm luôn ạ.,central,,vidia2std,train
Hay đi Vinh chơ mại nỏ kiếm được anh mô mà ôm giống rứa.,Hay đi Vinh nhưng mãi không kiếm được anh nào mà ôm giống vậy.,central,,vidia2std,train
Về Thịnh Lộc cụ thể để mần chi thì chưa chộ nói.,Về Thịnh Lộc cụ thể để làm gì thì chưa thấy nói.,central,,vidia2std,train
"chị bữa ni 57 kg rồi, không lọt mô","chị bữa nay 57kg rồi, không lọt được đâu",central,,vidia2std,train
Mưa gió thì ri cấy đạ tính sau.,Mưa gió thì thế này cái đã tính sau.,central,,vidia2std,train
Mấy cái đi ngược nhân loại mà chia sẻ chi bạn hè?,Mấy cái đi ngược nhân loại mà chia sẻ làm gì bạn nhỉ,central,,vidia2std,train
giờ có đĩa hột vịt lộn nhậu nữa hết bài,giờ có một đĩa trứng vịt lộn nhậu nữa là tuyệt vời,southern,,vidia2std,train
hôm nào có dịp dìa xứ nẫu con chơi nhe,"hôm nào có dịp về xứ Bình Định, Phú Yên con chơi nhé",southern,,vidia2std,train
coi khăn gói nhập hội cho đỡ áp lực đi ní .,sắp xếp khăn gói nhập hội cho đỡ áp lực đi bạn.,southern,,vidia2std,train
Cồ mần được không? Chơ không láng giềng mệt thật.,Cố làm được không? Chứ không có láng giềng mệt thật.,central,,vidia2std,train
"Lại một đứa ni nựa, chuyên viên tình cảm.","Lại một đứa này nữa, chuyên viên tình cảm.",central,,vidia2std,train
này mà làm lẩu mắm ăn nhức cái nách.,cái này mà làm lẩu mắm ăn ngon tuyệt vời.,southern,,vidia2std,train
"tò mò quá, có thuyền hồng ngoài cái Răng thiệt hông?","tò mò quá, có thuyền hồng ngoài cái Răng thật không?",southern,,vidia2std,train
Ả nhỏ Lệ Hằng nì ngày mô cũng đi qua.,Cô nhỏ Lệ Hằng này ngày nào cũng đi qua.,central,,vidia2std,train
hèn chi thầy uống cà phê trển không,thảo nào toàn thầy uống cà phê trên đấy không thôi,southern,,vidia2std,train
Chắc lọt mánh rồi. Lạ đếch chi mấy chuyện ni.,Chắc trúng số rồi. Lạ gì mấy chuyện này.,central,,vidia2std,train
một trong những bùng binh lớn nhất Đông Nam á,một trong những vòng xoay lớn nhất Đông Nam Á,southern,,vidia2std,train
mai đi hôn chị? Mai em rảnh nè,mai đi không chị? Mai em rảnh đây này,southern,,vidia2std,train
Rứa em ăn xong tô ni chị Linh cho em đi với hi,Vậy em ăn xong tô này chị Linh cho em đi với nhé,central,,vidia2std,train
rứa mà mấy ông mụ hàng xóm bắt,vậy mà mấy ông bà hàng xóm bắt,central,,vidia2std,train
"bình thường quận 12 bể bờ bao là ngập một mét rồi, xả mà gặp bể thì cá vào bắt không kịp","bình thường quận 12 vỡ bờ bao là ngập một mét rồi, xả mà gặp biển thì cá vào bắt không kịp",southern,,vidia2std,train
"""Đăng để, mần chi rứa?""",Đăng để làm gì thế.,central,,vidia2std,train
cấy nớ họ kêu do đắng thôi.,cái đó họ bảo do đắng thôi,central,,vidia2std,train
Gà này hầm sả ớt cũng ngon hết sẩy,Gà này hầm sả ớt cũng ngon tuyệt vời,southern,,vidia2std,train
"Mô Hưng Nguyên rứa trời. Trời thì mưa, thương bé quá.","Ở đâu của Hưng Nguyên vậy trời. Trời thì mưa, thương bé quá.",central,,vidia2std,train
hay nhỉ có sao nói vậy ai làm chi tui?,hay nhỉ có sao nói vậy ai làm gì tôi?,central,,vidia2std,train
"mô rú, mô khe, mô nỏ chộ . Mô rào, mô bể, chộ mô mồ chơ hẻ?","Đâu núi, đâu non, đâu chẳng thấy . Đâu sông, đâu biển, thấy đâu nào chứ nhỉ?",central,,vidia2std,train
Lên tận đó coi lận hả bà bạn,Lên tận đấy xem hả bà bạn,southern,,vidia2std,train
kêu con Trang đạp xe ra ngoải coi ổng hẩy,bảo con Trang đạp xe ra ngoài đấy xem ông ấy hẩy,southern,,vidia2std,train
đồ ni cho nằm mộ chi cho dấp đất anh.,cái loại này cho nằm mộ chi cho đắp đất anh,central,,vidia2std,train
"Mi viettel tề, đăng kí đi kiếm con xe nha.","Mày Viettel tề, đăng ký đi kiếm con xe nha.",central,,vidia2std,train
Hoành thánh của bác này ngonbas cháy mà rẻ nữa. Mối ruột à nghen,Hoành thánh của bác này ngon tuyệt vời mà re nữa. Chỗ ưa thích đấy nhé,southern,,vidia2std,train
Xào mứt dẻo là ngon nhứt luôn đó.,Xào mứt dẻo là ngon nhất luôn đấy.,southern,,vidia2std,train
mai mốt học xong đi thi luôn đi bé,hôm nào học xong đi thi luôn đi bé,southern,,vidia2std,train
"748 dự đoán mấy chục lân rùi, lân ni không trúng nựa là bỏ cuộc chơi luôn na.","748 dự đoán mấy chục lần rồi, lần này không trúng nữa là bỏ cuộc chơi luôn à.",central,,vidia2std,train
cho hấn chuyến xe taxi đến cho nhanh tề!,Cho nó chuyến xe taxi đến cho nhanh kìa.,central,,vidia2std,train
Ơ kìa... Anh cộng tác bên báo Tuổi Trẻ mà lị.,Ơ kìa... Anh cộng tác bên báo Tuổi Trẻ cơ mà.,northern,,vidia2std,train
